# Results for initial sigma = 0.04, eta_c = 0.05, eta_sigma = 0.05, "mean" method

# Neuron center positionsNeuron sizes
0.006	0.044		0.0345299076587233
0.004	0.044		0.035151562329476915
0.003	0.043		0.03481830546091907
0.005	0.041		0.035007947043235885
0.007	0.047		0.03487973891450443
0.003	0.045		0.034566709711440075
0.007	0.044		0.034706705027184696
0.008	0.047		0.035095110882256385
0.008	0.04		0.035151144192656934
0.005	0.043		0.03499189427773645
0.005	0.047		0.03503109618912223
0.006	0.043		0.03502911133468764
0.003	0.042		0.03499360070940138
0.006	0.043		0.03475050209908174
0.006	0.042		0.03511049176652407
0.006	0.047		0.0344892874222733
0.007	0.045		0.03478364163004503
0.006	0.043		0.03493095596111346
0.005	0.041		0.03487695479371912
0.007	0.043		0.034987687773989314
0.003	0.046		0.03469100270908586
0.006	0.041		0.034334580218495815
0.004	0.041		0.03489845640934775
0.005	0.042		0.0342934680045263
0.005	0.047		0.03460148514663905
0.004	0.047		0.03503300792271707
0.003	0.042		0.034533657291801106
0.003	0.044		0.03466249305669942
0.004	0.045		0.034732352873284654
0.005	0.043		0.03468049602872645
0.006	0.044		0.03488738569070022
0.004	0.046		0.03458565935565809
0.007	0.041		0.035045628129693016
0.007	0.046		0.034784068847771764
0.006	0.044		0.03451253197528004
0.004	0.041		0.034686625418160824
0.007	0.043		0.03495048199565938
0.004	0.044		0.03484389565536785
0.006	0.047		0.034673346009783425
0.007	0.046		0.03451045007343326
0.006	0.042		0.034882189080984435
0.003	0.042		0.034659702635681904
0.004	0.042		0.034293483006116406
0.007	0.045		0.03449150561083723
0.007	0.046		0.03475580767199777
0.006	0.041		0.03453033327823592
0.004	0.044		0.03462661915772874
0.006	0.046		0.03472287932949318
0.006	0.047		0.03492863842212787
0.006	0.042		0.03454349012803175
0.005	0.042		0.03441316061663705
0.003	0.048		0.034583252044332824
0.006	0.045		0.03427512868717815
0.005	0.046		0.03446013076648242
0.004	0.044		0.03445946175183621
0.007	0.046		0.03481131146956942
0.004	0.045		0.03476242269660369
0.005	0.047		0.034308085223112905
0.007	0.042		0.03455389378207042
0.004	0.04		0.03460981539464454
0.005	0.044		0.03428218858848288
0.008	0.041		0.034461044026370694
0.004	0.044		0.03476943962464457
0.007	0.045		0.03477606998997971
0.007	0.047		0.034655468585621324
0.006	0.045		0.03467120777759602
0.007	0.042		0.034373008874951615
0.005	0.041		0.03486354969009232
0.005	0.046		0.034829404945595534
0.145	0.874		0.03575392879631223
0.005	0.043		0.034797447231407236
0.003	0.045		0.034241608526627734
0.004	0.044		0.03461760666705458
0.004	0.04		0.034637975732508694
0.003	0.045		0.03459806995353187
0.006	0.044		0.034723488027715126
0.004	0.042		0.034737934784696695
0.006	0.043		0.034452255683592795
0.006	0.047		0.03435901339375617
0.006	0.046		0.034654594915429236
0.005	0.043		0.034456684468064415
0.004	0.044		0.034729137176452214
0.005	0.047		0.034591369336632545
0.007	0.042		0.03447455716402653
0.007	0.042		0.034776548566155197
0.007	0.041		0.033951489670115124
0.005	0.045		0.03421289755580599
0.006	0.043		0.034111860912337956
0.005	0.044		0.034317312217320324
0.003	0.044		0.03455437086298478
0.006	0.042		0.034618714631841525
0.127	0.949		0.03566908821066785
0.004	0.047		0.03461408352717769
0.004	0.041		0.03445415891199616
0.007	0.045		0.03444540801522336
0.007	0.046		0.034524601920824134
0.005	0.046		0.034148281360004015
0.007	0.047		0.034514438250246096
0.128	0.88		0.03562749624076304
0.006	0.044		0.03466647874374195
0.004	0.045		0.03426030474388804
0.005	0.042		0.03438033062259323
0.007	0.041		0.034122343430970946
0.004	0.043		0.03447810623691071
0.06	0.867		0.03561883279572736
0.003	0.041		0.03431668375726554
0.007	0.042		0.03407066374694345
0.006	0.046		0.03437965498345751
0.007	0.041		0.03423849003068814
0.004	0.041		0.034148949710942275
0.005	0.045		0.03453509665999852
0.003	0.047		0.03447385661055367
0.006	0.045		0.03417035797341147
0.007	0.043		0.03449208319794615
0.006	0.041		0.03412581757455457
0.004	0.045		0.03407867797244713
0.107	0.808		0.035566869649930936
0.004	0.047		0.03429002111981516
0.007	0.041		0.03451045122738762
0.006	0.042		0.034247319780685154
0.003	0.04		0.03384940132174052
0.006	0.047		0.034442059109474656
0.145	0.85		0.0355372485055053
0.004	0.042		0.03437945889773627
0.005	0.045		0.03423047646633845
0.116	0.912		0.035504546778083935
0.079	0.828		0.035504546778083935
0.08	0.804		0.03550454677808394
0.089	0.925		0.035504546778083935
0.09	0.907		0.03550454677808394
0.057	0.834		0.03550454677808394
0.033	0.031		0.034188576512920045
0.038	0.04		0.034282733658302464
0.038	0.033		0.03449891612663218
0.036	0.032		0.03395075615772669
0.035	0.036		0.03423141978509412
0.032	0.039		0.034181195657813024
0.039	0.034		0.0342808953255719
0.04	0.039		0.03435371027493152
0.034	0.038		0.03457604542214335
0.038	0.036		0.03445082021790363
0.037	0.032		0.03418571602986759
0.035	0.035		0.03414377348590356
0.032	0.031		0.03404648866387622
0.037	0.034		0.03413965389145552
0.032	0.037		0.03457698868665949
0.039	0.038		0.034381148663362754
0.035	0.032		0.0339938730854191
0.033	0.034		0.03429765772278641
0.03	0.034		0.03395608691225294
0.032	0.034		0.033944239169566064
0.031	0.04		0.0343588827251443
0.031	0.032		0.03433931802752152
0.035	0.03		0.033932151933397395
0.038	0.038		0.03451399482029668
0.034	0.039		0.034212810625769426
0.035	0.032		0.03433913901057184
0.035	0.032		0.03456773028372003
0.037	0.039		0.03384697087389215
0.038	0.037		0.034464577390493925
0.033	0.038		0.03419029425522331
0.036	0.039		0.034561283014530944
0.032	0.033		0.034532385844997474
0.039	0.037		0.034001603080952465
0.034	0.034		0.03448815452257727
0.037	0.035		0.03433102821591916
0.033	0.04		0.03422405925344503
0.033	0.035		0.034558124848135585
0.037	0.037		0.03398441814162628
0.031	0.032		0.034354197707660794
0.039	0.04		0.034046933488953844
0.039	0.031		0.03404499118896193
0.031	0.037		0.03434231459083684
0.038	0.031		0.03401294214156515
0.033	0.036		0.034122363042793896
0.033	0.037		0.03400323313202227
0.033	0.031		0.0344882755996109
0.04	0.031		0.03411673173825193
0.034	0.032		0.03438254473377345
0.034	0.037		0.033932775909672724
0.031	0.035		0.03438466284751996
0.039	0.033		0.03405756405388055
0.034	0.031		0.034136305538096545
0.037	0.033		0.03430777253241222
0.037	0.038		0.03422830823117419
0.039	0.032		0.03425907299393465
0.038	0.039		0.034352402470597024
0.04	0.033		0.034193357608590984
0.032	0.039		0.034062977585328565
0.035	0.04		0.03447943458610305
0.035	0.038		0.03393747439556543
0.031	0.033		0.03375945110551473
0.039	0.037		0.03408362172487042
0.037	0.04		0.03432315700196123
0.034	0.033		0.03443821112718186
0.035	0.036		0.033937945908255523
0.03	0.036		0.03430634067542007
0.035	0.035		0.03425630039154309
0.034	0.036		0.03444016541048053
0.039	0.039		0.03401815107360961
0.035	0.033		0.034232592059714
0.036	0.04		0.0338213588847241
0.036	0.036		0.03384006779677012
0.031	0.033		0.03434515505564413
0.04	0.038		0.03392611560877564
0.04	0.036		0.03442478998505369
0.037	0.036		0.03424990720681805
0.031	0.032		0.03435535694697924
0.035	0.035		0.034404927660765305
0.034	0.04		0.034262183692853804
0.037	0.031		0.03420759166913077
0.038	0.035		0.03401385815845538
0.035	0.038		0.03399153515619716
0.032	0.038		0.03441407357783868
0.039	0.034		0.034290858704059644
0.03	0.035		0.03425434049928373
0.035	0.033		0.03425795340197627
0.037	0.033		0.034117942431127826
0.031	0.034		0.034010697276269417
0.031	0.038		0.03436694010457303
0.03	0.037		0.034020434054229075
0.035	0.033		0.033965414952391415
0.032	0.036		0.03425734047636344
0.709	0.608		0.035286805648623853
0.035	0.035		0.03402866933740229
0.034	0.036		0.034205162062348596
0.036	0.034		0.03425372769062342
0.034	0.038		0.03411993468929814
0.623	0.637		0.035262556670868465
0.039	0.04		0.03428485286837282
0.039	0.038		0.034322980736586434
0.033	0.033		0.03391854661612648
0.037	0.034		0.033995647604021566
0.033	0.035		0.03363957959237533
0.031	0.038		0.03418791055821433
0.037	0.04		0.03379901234192143
0.037	0.036		0.034112698547880196
0.031	0.039		0.03415351747116697
0.03	0.036		0.03363913409133676
0.039	0.034		0.03429067698573459
0.034	0.031		0.034223808841249266
0.032	0.036		0.033658823989298835
0.038	0.032		0.03371725893257613
0.036	0.038		0.0339644800358511
0.031	0.031		0.03378239202674282
0.04	0.04		0.033976433085430656
0.036	0.037		0.034123414847532216
0.039	0.037		0.033747065954078476
0.038	0.037		0.03407257362970307
0.716	0.627		0.035196377296065645
0.788	0.773		0.03519637729606564
0.038	0.032		0.03427875559659395
0.036	0.034		0.03390365806928743
0.04	0.036		0.03428360050303029
0.033	0.032		0.0341841602609666
0.034	0.038		0.03427673404975739
0.032	0.033		0.03393493292091606
0.033	0.04		0.03377461578376243
0.034	0.039		0.03392161505765896
0.642	0.733		0.035184211175201395
0.033	0.038		0.03396690367306566
0.786	0.688		0.03518126850621146
0.039	0.034		0.03391437626679594
0.036	0.036		0.03413775629897131
0.035	0.033		0.03391366906171017
0.693	0.662		0.03517027842823676
0.035	0.039		0.03377243836373696
0.032	0.036		0.03375336691727409
0.038	0.039		0.03390606637571859
0.707	0.649		0.03515497468037075
0.621	0.683		0.03515497468037075
0.748	0.713		0.035154974680370744
0.034	0.032		0.03415827259515597
0.036	0.04		0.03359885421573842
0.039	0.036		0.03397345555674304
0.032	0.033		0.03402291038089237
0.037	0.039		0.03420669912195885
0.775	0.747		0.035147471775463526
0.035	0.04		0.034232889190936304
0.667	0.694		0.035140621420061115
0.708	0.723		0.03513538975472949
0.033	0.032		0.03383015803242197
0.605	0.739		0.03513278940176773
0.607	0.665		0.03513278940176773
0.696	0.694		0.03513278940176773
0.037	0.034		0.03375926681521317
0.725	0.717		0.035113533347756354
0.77	0.613		0.03511050660886842
0.651	0.756		0.035102522328503256
0.767	0.715		0.03509786969279502
0.661	0.654		0.035094844875702094
0.709	0.68		0.035094844875702094
